Designator,Mid X,Mid Y,Rotation,Layer
SW72,240.4075,-177.164999,0.0,bottom
SW73,121.11375,-70.555,0.0,bottom
SW74,58.67875,-70.555,0.0,bottom
SW75,149.68875,-70.555,0.0,bottom
SW76,178.26375,-70.555,0.0,bottom
SW77,206.83875,-70.555,0.0,bottom
SW78,235.41375,-70.555,0.0,bottom
SW79,263.98875,-70.555,0.0,bottom
SW8,142.77625,-100.964999,0.0,bottom
SW80,292.56375,-70.555,0.0,bottom
SW81,321.13875,-70.555,0.0,bottom
SW82,349.71375,-70.555,0.0,bottom
SW83,378.28875,-70.555,0.0,bottom
SW9,161.82625,-100.964999,0.0,bottom
U1,29.74625,-66.19875,0.0,bottom
U2,361.73875,-49.03625,0.0,top
